_record_id,_title,_server_updated_at,_updated_by,_geometry,_latitude,_longitude,site_id,act_codes,access_id,site_name,site_label,site_address,site_description,hours_info,open_close_date,fee,public_transit,public_transit_description,url_public,site_manager,phone_site_manager,email_site_manager,accessibility_description,safety,use_limits,program_yn,program_name,program_description,program_url,program_contact,amenities_description,bike_path_accessible,restrooms,changing_station,food,drinking_water,walking_trails,equipment_rental,boat_launch_yn,parking,parking_descripton,wheelchair_access_restrooms,wheelchair_access_trails,swim_yn,fish_yn,hpbl_yn,mpbl_yn,boat_cleaning_requirements,site_name_photo_01,site_name_photo_02,site_name_photo_03,photo_credits,owner,owner_type,water_quality_monitoring,typology,lat,long,near_cso,cso_label
4611e162-de8d-4d45-a619-24202408269b,"Stone Rd, Stone Rd",2024-04-18 17:38:22 UTC,Sara Eichner,SRID=4326;POINT(-74.18957951 40.43870562),40.43870562,-74.18957951,531288,FISH,1341,Stone Rd,,Stone Rd,bridge - sidewalk on north side of bridge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.43870562,-74.18957951,,
5f394965-918b-4a41-9a9a-3be71a8c6642,"Keyport Yacht Club, 115 1st St, Keyport, NJ 07735",2024-04-18 17:38:22 UTC,Sara Eichner,SRID=4326;POINT(-74.19818592 40.43924321),40.43924321,-74.19818592,531000,MPBL,720,Keyport Yacht Club,,"115 1st St, Keyport, NJ 07735",,,,,,,www.keyportyachtclub.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private club,,,,40.43924321,-74.19818592,,
7e2be2a6-018e-4a66-a6bb-46c860f86b77,"Hans Pedersen & Sons, 165 W. Front St",2024-04-18 17:38:22 UTC,Sara Eichner,SRID=4326;POINT(-74.2080217 40.43556387),40.43556387,-74.2080217,530680,"FISH,MPBL","2, 211, 566",Hans Pedersen & Sons,,165 W. Front St,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.43556387,-74.2080217,,
d05ec3e1-8e5f-4e64-98a0-c69e6297b864,"Trade Winds Marina, 39 Charles Ave, Keansburg, NJ 07734",2024-04-18 17:38:22 UTC,Sara Eichner,SRID=4326;POINT(-74.14435739 40.44948499),40.44948499,-74.14435739,530294,MPBL,442,Trade Winds Marina,,"39 Charles Ave, Keansburg, NJ 07734",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.44948499,-74.14435739,,
fe00f4a8-4645-4244-970b-6559005e129a,"Keyport Marine Basin, 340 W Front St",2024-04-18 17:38:22 UTC,Sara Eichner,SRID=4326;POINT(-74.21205 40.43511667),40.43511667,-74.21205,529511,FISH,1577,Keyport Marine Basin,,340 W Front St,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.43511667,-74.21205,,
7d383147-7925-4c76-9c4c-66798a3c4600,"Seven Bridges Rd, Seven Bridges Rd",2024-04-18 17:38:22 UTC,Sara Eichner,SRID=4326;POINT(-74.0349186 40.34192917),40.34192917,-74.0349186,529308,FISH,1343,Seven Bridges Rd,,Seven Bridges Rd,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,40.34192917,-74.0349186,,
0e57741c-6464-4f9d-a139-ea97e180c949,"Seven Bridges Rd, Seven Bridges Rd",2024-04-18 17:38:21 UTC,Sara Eichner,SRID=4326;POINT(-74.03145503 40.33733064),40.33733064,-74.03145503,529032,FISH,1339,Seven Bridges Rd,,Seven Bridges Rd,Bridge with walkway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.33733064,-74.03145503,,
c6552d9e-0807-4567-9c25-711911730465,"Monmouth Blvd & Patten Ave, Monmouth Blvd & Patten Ave",2024-04-18 17:38:21 UTC,Sara Eichner,SRID=4326;POINT(-73.9951563 40.3196465),40.3196465,-73.9951563,528073,FISH,1413,Monmouth Blvd & Patten Ave,,Monmouth Blvd & Patten Ave,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,40.3196465,-73.9951563,,
31e1b28b-f1d7-4382-a4ae-89cccf06199d,"Columbia Ave & Cookman Ave, Columbia Ave & Cookman Ave",2024-04-18 17:38:21 UTC,Sara Eichner,SRID=4326;POINT(-73.984164 40.32251271),40.32251271,-73.984164,527394,FISH,1421,Columbia Ave & Cookman Ave,,Columbia Ave & Cookman Ave,Kayak/ canoe launch,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,40.32251271,-73.984164,,
fb2067e0-1c26-46fc-b630-cd0e20b18589,"Riddle Ave & Patten Ave, Riddle Ave & Patten Ave",2024-04-18 17:38:21 UTC,Sara Eichner,SRID=4326;POINT(-73.99075753 40.325453),40.325453,-73.99075753,527335,FISH,1431,Riddle Ave & Patten Ave,,Riddle Ave & Patten Ave,Within Patten Point Shores Apartments,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,40.325453,-73.99075753,,
bf827f49-f4c9-485c-82e3-f91caf26d11c,"Patten Ave, Patten Ave",2024-04-18 17:38:21 UTC,Sara Eichner,SRID=4326;POINT(-73.99315136 40.32366153),40.32366153,-73.99315136,527320,FISH,1420,Patten Ave,,Patten Ave,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,40.32366153,-73.99315136,,
635f3b8c-4af9-4947-af3c-d2e9a2617d89,Baker's Landing,2024-04-18 17:38:21 UTC,Sara Eichner,SRID=4326;POINT(-73.99514673 40.32617613),40.32617613,-73.99514673,527078,MPBL,33,Baker's Landing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.32617613,-73.99514673,,
67d25c7b-4edd-4424-bf02-030410de55d0,"Patten Point Yacht Club, 676 Patten Ave, Long Branch, NJ 07740",2024-04-18 17:38:21 UTC,Sara Eichner,SRID=4326;POINT(-73.99328069 40.32699352),40.32699352,-73.99328069,527020,MPBL,742,Patten Point Yacht Club,,"676 Patten Ave, Long Branch, NJ 07740",,,,,,,www.ppycnj.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private Club,,,,40.32699352,-73.99328069,,
cd4ace99-f97c-42b1-9fcd-1b03633a042a,"Long Branch Ice Boat Ramp & Yacht Club, 235 Renwick Pl, Long Branch, NJ 07740",2024-04-18 17:38:21 UTC,Sara Eichner,SRID=4326;POINT(-73.99461014 40.32737546),40.32737546,-73.99461014,527017,MPBL,724,Long Branch Ice Boat Ramp & Yacht Club,,"235 Renwick Pl, Long Branch, NJ 07740",,,,,,,www.lbibyc.org/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private Club,,,,40.32737546,-73.99461014,,
e46118bf-f55a-49e4-97a2-dcba101b2ca4,"Seven Presidents Oceanfront Park, Ocean Ave & Joline Ave between Seaview Ave & Avenel Blvd",2024-04-18 17:38:21 UTC,Sara Eichner,SRID=4326;POINT(-73.97718092 40.31463457),40.31463457,-73.97718092,526829,"FISH,SWIM","13, 991, 403",Seven Presidents Oceanfront Park,,Ocean Ave & Joline Ave between Seaview Ave & Avenel Blvd,"See municipal website for more details, Seven Presidents Park",,,,,,,,,,,,,,,,,,,,Y,,Y,,,,,Y,,,,,,,,,,,,,,,,,40.31463457,-73.97718092,0,
322f1fab-3b11-4481-8361-f64440511581,"Avenel Way & Florence Ave, Avenel Way & Florence Ave",2024-04-18 17:38:20 UTC,Sara Eichner,SRID=4326;POINT(-73.9898879 40.31601484),40.31601484,-73.9898879,525828,FISH,1404,Avenel Way & Florence Ave,,Avenel Way & Florence Ave,Dense vegetation; difficult access,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,40.31601484,-73.9898879,,
89e82023-bf19-4e7d-ba67-0bb095d99595,"Brown's Point Marina, 357 W Front St, Keyport, NJ 07735",2024-04-18 17:38:20 UTC,Sara Eichner,SRID=4326;POINT(-74.21069826 40.43659439),40.43659439,-74.21069826,525746,MPBL,697,Brown's Point Marina,,"357 W Front St, Keyport, NJ 07735",,,,,,,http://brownspointmarina.net/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Business,,,,40.43659439,-74.21069826,,
c8aabb4a-9b27-47eb-b383-182b9e895bfb,"Atlantic Dr, Atlantic Dr",2024-04-18 17:38:20 UTC,Sara Eichner,SRID=4326;POINT(-73.99208855 40.3179403),40.3179403,-73.99208855,523467,FISH,1408,Atlantic Dr,,Atlantic Dr,"Benches, trash receptacles",,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,40.3179403,-73.99208855,,
340be3d4-0e78-44d3-968d-30ac2c824743,"Roop Ave & Burlington Ave, Roop Ave & Burlington Ave",2024-04-18 17:38:20 UTC,Sara Eichner,SRID=4326;POINT(-74.05536523 40.42104018),40.42104018,-74.05536523,520751,FISH,1492,Roop Ave & Burlington Ave,,Roop Ave & Burlington Ave,Kayak launch,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,40.42104018,-74.05536523,,
e2e59800-e546-4518-9490-914649187a4b,"Sea Land Marina, 261 West Front St, Red Bank, NJ 07701",2024-04-18 17:38:20 UTC,Sara Eichner,SRID=4326;POINT(-74.08115257 40.35029575),40.35029575,-74.08115257,520719,MPBL,"487, 746",Sea Land Marina,,"261 West Front St, Red Bank, NJ 07701",,,,,Y,North Jersey Coast Line,www.redbankmarina.org/,,,redbankmarina@gmail.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.35029575,-74.08115257,,
1a0a731e-a758-449c-a856-430b7306a5de,"Center St & Glenmary Ave, Center St & Glenmary Ave, Navesink River Rd",2024-04-18 17:38:20 UTC,Sara Eichner,SRID=4326;POINT(-74.07119206 40.36227545),40.36227545,-74.07119206,520386,FISH,"13, 711, 378",Center St & Glenmary Ave,,"Center St & Glenmary Ave, Navesink River Rd","Visual Access of Navesink River; see municipal website for more details, Bridge with vegetation preventing physical access. See municipal website for more details",,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,40.36227545,-74.07119206,,
d713f69a-8c41-43e3-b986-2817eb1d2281,"Hubbard Ave, Hubbard Ave",2024-04-18 17:38:20 UTC,Sara Eichner,SRID=4326;POINT(-74.08567979 40.3541066),40.3541066,-74.08567979,518215,FISH,1354,Hubbard Ave,,Hubbard Ave,Small bridge with sidewalk; see municipal website for more details,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.3541066,-74.08567979,,
1955b60d-abcc-4ac4-9a20-9107d5b95548,"Navesink River Rd, Navesink River Rd",2024-04-18 17:38:20 UTC,Sara Eichner,SRID=4326;POINT(-74.04874629 40.37560012),40.37560012,-74.04874629,517927,FISH,1450,Navesink River Rd,,Navesink River Rd,Bridge with sidewalk; see municipal website for more details,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.37560012,-74.04874629,,
fbb47bf1-6c0c-469b-a640-47480c478efb,"Hartshorne rd & Wigwam Rd, Hartshorne rd & Wigwam rd",2024-04-18 17:38:20 UTC,Sara Eichner,SRID=4326;POINT(-74.00067854 40.39051682),40.39051682,-74.00067854,517329,FISH,1467,Hartshorne rd & Wigwam Rd,,Hartshorne rd & Wigwam rd,Physical access to Navesink River with trash receptacles. See municipal website for more details,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.39051682,-74.00067854,,
f260e2ab-63de-4357-9dc5-3bb5ef3525ce,"Oceanic Brg & Navesink River Rd, Oceanic Brg & Navesink River Rd",2024-04-18 17:38:19 UTC,Sara Eichner,SRID=4326;POINT(-74.01717871 40.38646189),40.38646189,-74.01717871,514916,FISH,1464,Oceanic Brg & Navesink River Rd,,Oceanic Brg & Navesink River Rd,Sidewalk provided with physical access to Navesink River. See municipal website for more details,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,40.38646189,-74.01717871,,
bf1d0ddd-c8bd-4dd9-8d51-73ea8653c73b,"Bellevue Ave & Burlington Ave, Bellevue Ave & Burlington Ave",2024-04-18 17:38:19 UTC,Sara Eichner,SRID=4326;POINT(-74.05114825 40.41984802),40.41984802,-74.05114825,514817,FISH,1489,Bellevue Ave & Burlington Ave,,Bellevue Ave & Burlington Ave,Kayak launch,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,40.41984802,-74.05114825,,
daaf7f33-61d8-4b2c-97bd-f58939624796,"Leonardo Beach, Middletown, NJ, Beach Ave & Thompson Ave",2024-04-18 17:38:19 UTC,Sara Eichner,SRID=4326;POINT(-74.05856251 40.42271462),40.42271462,-74.05856251,513506,"FISH,SWIM","7, 221, 493",Leonardo Beach,,"Middletown, NJ, Beach Ave & Thompson Ave",Kayak launch,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,Middletown Township,Local Municipality,,,40.42271462,-74.05856251,0,
116326bd-25b1-443f-a021-8c4a1282c7c4,"Belford Marine Railway, Main St & Harbor Way, Belford, NJ 07718",2024-04-18 17:38:19 UTC,Sara Eichner,SRID=4326;POINT(-74.08117062 40.43351543),40.43351543,-74.08117062,513484,MPBL,695,Belford Marine Railway,,"Main St & Harbor Way, Belford, NJ 07718",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.43351543,-74.08117062,,
58484b59-56da-425e-8f86-99fa779043bc,"Chamone Ave & Burlington Ave, Chamone Ave & Burlington Ave",2024-04-18 17:38:19 UTC,Sara Eichner,SRID=4326;POINT(-74.05236548 40.42019673),40.42019673,-74.05236548,513036,FISH,1490,Chamone Ave & Burlington Ave,,Chamone Ave & Burlington Ave,Bulkhead with access to Sandy Hook Bay; see municipal website for more details,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,40.42019673,-74.05236548,,
7f4a2004-5776-43bf-9ddc-85b6a9db850f,"William St & Port Monmouth Rd, William St & Port Monmouth Rd",2024-04-18 17:38:19 UTC,Sara Eichner,SRID=4326;POINT(-74.10565223 40.44184088),40.44184088,-74.10565223,512214,FISH,1518,William St & Port Monmouth Rd,,William St & Port Monmouth Rd,"Bayshore Waterfront Park; Picnic facilities, kayak launch, trash receptacles",,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,40.44184088,-74.10565223,,
7e6ebf62-2218-4285-984c-0ca2a3adee98,"Campbell Ave & Church St, Campbell Ave & Church St",2024-04-18 17:38:19 UTC,Sara Eichner,SRID=4326;POINT(-74.09443146 40.42552292),40.42552292,-74.09443146,512044,FISH,1496,Campbell Ave & Church St,,Campbell Ave & Church St,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,40.42552292,-74.09443146,,
cb7518ab-dae6-45cf-85dd-afbcf7549726,"Brevent Ave & Burlington Ave, Brevent Ave & Burlington Ave",2024-04-18 17:38:18 UTC,Sara Eichner,SRID=4326;POINT(-74.05394143 40.42079256),40.42079256,-74.05394143,510777,FISH,1491,Brevent Ave & Burlington Ave,,Brevent Ave & Burlington Ave,Bulkhead with access to Sandy Hook Bay; see municipal website for more details,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,40.42079256,-74.05394143,,
b66c83ff-5f85-4977-9266-999acc13f5ab,"Monmouth Beach, Ocean Ave & Seacrest Rd",2024-04-18 17:38:18 UTC,Sara Eichner,SRID=4326;POINT(-73.97357399 40.34248231),40.34248231,-73.97357399,510527,"FISH,SWIM","1, 344, 731",Monmouth Beach,,Ocean Ave & Seacrest Rd,Public stairway to beach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.34248231,-73.97357399,0,
7e3a92ca-291d-4c04-b624-75ea4935a54d,"Ocean Ave & Cottage Rd, Ocean Ave & Cottage Rd",2024-04-18 17:38:18 UTC,Sara Eichner,SRID=4326;POINT(-73.97367954 40.33385608),40.33385608,-73.97367954,510402,FISH,1440,Ocean Ave & Cottage Rd,,Ocean Ave & Cottage Rd,Public staircase to beach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.33385608,-73.97367954,,
d173748d-bcfc-4d88-a3c4-fab251338567,"Ocean Ave & Central Rd, Ocean Ave & Central Rd",2024-04-18 17:38:18 UTC,Sara Eichner,SRID=4326;POINT(-73.97380471 40.33687709),40.33687709,-73.97380471,510365,FISH,1443,Ocean Ave & Central Rd,,Ocean Ave & Central Rd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.33687709,-73.97380471,,
68c1a108-8c8c-4eda-b366-6e1a091ef138,"Seacrest Rd & Seaview Ave, Seacrest Rd & Seaview Ave",2024-04-18 17:38:18 UTC,Sara Eichner,SRID=4326;POINT(-73.97594308 40.34299019),40.34299019,-73.97594308,510089,FISH,1346,Seacrest Rd & Seaview Ave,,Seacrest Rd & Seaview Ave,"Protected area to stage kayaks, set up fishing gear or chairs",,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,40.34299019,-73.97594308,,
6e2ce5cb-acf8-4c34-b7cf-d0d69cc48370,"Little Bay Park, Totten Ave, Queens, Little Bay",2024-04-18 17:38:18 UTC,Sara Eichner,SRID=4326;POINT(-73.78966604 40.78965803),40.78965803,-73.78966604,51,"FISH,HPBL,MPBL","304, 161, 016, 541, 773",Little Bay Park,,"Totten Ave, Queens, Little Bay","Rules prohibit swimming, diving, or bathing, rafts or other inflatables, consumption of alcohol, littering, smoking, any discharge into water, pets off leash or in the water, open flame, storing personal property, motor vehicles without specific authorization.",Sunrise to Sunset (April 1 to December 1),,Y,Y,"Subway: 7, Q15/Q15A/Q16 or QM2 Bus",www.nycgovparks.org/facilities/kayak/19,,,,,"Currents are strong away from the shore, especially in the main shipping lane; heavy pleasure boat traffic on weekends.",,,,,,,,,Y,,,Y,,,Y,Y,,,,,,,,,,,,,NYC Parks,,,Rocky/Jetty,40.78965803,-73.78966604,1,
6058322c-8159-49de-89e8-e38862e8d61d,"Patten Ave & Lori Rd, Patten Ave & Lori Rd",2024-04-18 17:38:18 UTC,Sara Eichner,SRID=4326;POINT(-73.99159067 40.32905191),40.32905191,-73.99159067,509975,FISH,1434,Patten Ave & Lori Rd,,Patten Ave & Lori Rd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.32905191,-73.99159067,,
ce1ccc2c-6795-4775-9da7-86f9dd58065f,"Channel Club Marina, 33 West St, Monmouth Beach, NJ 07750",2024-04-18 17:38:18 UTC,Sara Eichner,SRID=4326;POINT(-73.98087254 40.33596708),40.33596708,-73.98087254,509894,HPBL,"7, 011, 441",Channel Club Marina,,"33 West St, Monmouth Beach, NJ 07750",Municipal boat launch,,,,,,www.channelclubmarina.com/,,,,,,,,,,,,,,,,,,,,Y,Y,,,,,,,,,,,,,Private Club,,,,40.33596708,-73.98087254,0,
fe657257-3b67-4ea3-a72c-01bc777e8d4a,"Shrewsbury Dr & North Rd, Shrewsbury Dr & North Rd",2024-04-18 17:38:18 UTC,Sara Eichner,SRID=4326;POINT(-73.98387595 40.3368284),40.3368284,-73.98387595,509844,FISH,1442,Shrewsbury Dr & North Rd,,Shrewsbury Dr & North Rd,"Monument, picnic, birdhouse, walkway",,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,40.3368284,-73.98387595,,
716268a3-52fa-4f36-919f-43b79a67be31,"Riverview Rd & Rt 36, Riverview Rd & Rt 36",2024-04-18 17:38:17 UTC,Sara Eichner,SRID=4326;POINT(-73.97639579 40.34541614),40.34541614,-73.97639579,509609,FISH,1347,Riverview Rd & Rt 36,,Riverview Rd & Rt 36,Can launch kayak from site,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,40.34541614,-73.97639579,,
275713b4-b1d3-49f1-9bf3-4861a658c105,"Central Rd & Wharfside Dr, Central Rd & Wharfside Dr",2024-04-18 17:38:17 UTC,Sara Eichner,SRID=4326;POINT(-73.97769104 40.33680361),40.33680361,-73.97769104,509536,FISH,1444,Central Rd & Wharfside Dr,,Central Rd & Wharfside Dr,"View of marina, and maintained bench & planters",,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,40.33680361,-73.97769104,,
b707e94d-c6e7-4a32-bf5e-93aac1a27a9b,"Griffin Street Memorial Park, 8-2 Tocci Ave & Wesly St, Monmouth Beach",2024-04-18 17:38:17 UTC,Sara Eichner,SRID=4326;POINT(-73.98507943 40.32859035),40.32859035,-73.98507943,509493,"FISH,HPBL","7, 101, 433",Griffin Street Memorial Park,,"8-2 Tocci Ave & Wesly St, Monmouth Beach","Pavilion, baseball soccer basketball garbage tennis fitness trail",,,,,,https://monmouthbeach.org/government/boards-commissions/recreation-division/,,,chet.scalzo@co.monmouth.nj.us,,,,,,,,,,,Y,,Y,,,,Y,Y,,,,,,,,,,,,,NJ Local Government,,,,40.32859035,-73.98507943,0,
6cb5384a-0cf9-45e1-a2b6-81678e100873,"Monmouth Beach, Ocean Ave & Valentine St",2024-04-18 17:38:17 UTC,Sara Eichner,SRID=4326;POINT(-73.97519375 40.32622084),40.32622084,-73.97519375,509384,"FISH,SWIM",1432,Monmouth Beach,,Ocean Ave & Valentine St,"Bike Rack, adjacent to beach club",,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,40.32622084,-73.97519375,0,
d65b4829-27c2-441a-9ab7-ae03a7164ec5,"Monmouth Beach, Ocean Ave",2024-04-18 17:38:17 UTC,Sara Eichner,SRID=4326;POINT(-73.97519375 40.32622084),40.32622084,-73.97519375,509383,"FISH,SWIM",1428,Monmouth Beach,,Ocean Ave,"Bike rack, garbage/recycling cans, Monmouth bathing pavillion",,,,,,,,,,,,,,,,,,,,Y,,Y,,,,,Y,,,,,,,,,,,,,,,,,40.32622084,-73.97519375,0,
dd6bcaea-4fbb-468d-a929-a20c718668a7,"Wharfside Manor Marina, 120 Wharfside Dr, Monmouth Beach, NJ 07750",2024-04-18 17:38:17 UTC,Sara Eichner,SRID=4326;POINT(-73.97833157 40.33856087),40.33856087,-73.97833157,509061,MPBL,764,Wharfside Manor Marina,,"120 Wharfside Dr, Monmouth Beach, NJ 07750",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Private Condos,,,,40.33856087,-73.97833157,,
d1b95bab-8f95-4715-8122-58efdb4e95fa,"Valentine St & Riverdale Ave, Valentine St & Riverdale Ave",2024-04-18 17:38:17 UTC,Sara Eichner,SRID=4326;POINT(-73.98320723 40.32533742),40.32533742,-73.98320723,509052,FISH,1427,Valentine St & Riverdale Ave,,Valentine St & Riverdale Ave,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,40.32533742,-73.98320723,,
764da6af-0398-4d49-bf38-bbbb1bac4d1d,"Navesink Marina, 1410 Ocean Ave N, Sea Bright, NJ 07760",2024-04-18 17:38:17 UTC,Sara Eichner,SRID=4326;POINT(-73.98254409 40.33617985),40.33617985,-73.98254409,509036,MPBL,734,Navesink Marina,,"1410 Ocean Ave N, Sea Bright, NJ 07760",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Business,,,,40.33617985,-73.98254409,,
3c8c8826-92cb-4e42-9983-d14b289e4378,"Chapin Ave, Chapin Ave",2024-04-18 17:38:17 UTC,Sara Eichner,SRID=4326;POINT(-74.08785756 40.33789731),40.33789731,-74.08785756,507099,FISH,1445,Chapin Ave,,Chapin Ave,Benches and trash receptacles provided; see municipal website for more details,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,40.33789731,-74.08785756,,
75a5fbba-2e17-4405-a645-25bdd11710f2,"Molly Pitcher Inn Oyster Point Marina, 88 Riverside Ave, Red Bank, NJ 07701",2024-04-18 17:38:16 UTC,Sara Eichner,SRID=4326;POINT(-74.07274662 40.35374416),40.35374416,-74.07274662,506441,MPBL,730,Molly Pitcher Inn Oyster Point Marina,,"88 Riverside Ave, Red Bank, NJ 07701",,,,,Y,North Jersey Coast Line,http://themollypitcher.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Business,,,,40.35374416,-74.07274662,,
b37c1b36-2ecb-4834-ae16-b36e14d4070e,"Irwin Marine, 1 Marine Park, Red Bank, NJ 07701",2024-04-18 17:38:16 UTC,Sara Eichner,SRID=4326;POINT(-74.06428905 40.35436033),40.35436033,-74.06428905,506320,MPBL,716,Irwin Marine,,"1 Marine Park, Red Bank, NJ 07701",,,,,,,www.irwinmarinenj.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Business,,,,40.35436033,-74.06428905,,
5ad9c1c6-92b9-43be-89bb-a13ae42d4926,"Oyster Point Hotel Marina, 146 Bodman Pl, Red Bank, NJ 07701",2024-04-18 17:38:16 UTC,Sara Eichner,SRID=4326;POINT(-74.07432536 40.35578178),40.35578178,-74.07432536,506309,MPBL,741,Oyster Point Hotel Marina,,"146 Bodman Pl, Red Bank, NJ 07701",,,,,,,www.theoysterpointhotel.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hotel,Hotel,,,40.35578178,-74.07432536,,
2931450b-e8af-4dcf-9e5e-5c65f43d9338,"North Prospect Ave & River Rd, N Prospect Ave & River Rd",2024-04-18 17:38:16 UTC,Sara Eichner,SRID=4326;POINT(-74.05896243 40.35561333),40.35561333,-74.05896243,506094,FISH,1357,North Prospect Ave & River Rd,,N Prospect Ave & River Rd,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,40.35561333,-74.05896243,,
9bed9046-2f8d-447b-af67-a9d9f3583762,"Waterman Ave & Warren St, Waterman Ave & Warren St",2024-04-18 17:38:16 UTC,Sara Eichner,SRID=4326;POINT(-73.98215516 40.35961823),40.35961823,-73.98215516,505969,FISH,1364,Waterman Ave & Warren St,,Waterman Ave & Warren St,Bulkhead with access to Shrewsbury River Tributary; see municipal website for more details,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,40.35961823,-73.98215516,,
edc58882-ecd4-4d9d-8010-c8d09a964048,"Washington Ave & Packer Ave, Washington Ave & Packer Ave",2024-04-18 17:38:16 UTC,Sara Eichner,SRID=4326;POINT(-73.97726538 40.36295267),40.36295267,-73.97726538,505491,FISH,1377,Washington Ave & Packer Ave,,Washington Ave & Packer Ave,Bulkhead with access to Shrewsbury River Tributary; see municipal website for more details,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,40.36295267,-73.97726538,,
7134bfbb-60b6-480c-93b2-e8cbd6baf731,"Navesink River Rowing, 110 W Front St, Red Bank",2024-04-18 17:38:16 UTC,Sara Eichner,SRID=4326;POINT(-74.0701707 40.35218701),40.35218701,-74.0701707,505430,HPBL,735,Navesink River Rowing,,"110 W Front St, Red Bank",,,,,Y,North Jersey Coast Line,www.navesinkriverrowing.shuttlepod.org/,,,,,,,Y,Navesink River Rowing,,,Navesink River Rowing,,,Y,,Y,Y,,,,Y,,,,,,,,,,,,,Navesink River Rowing,,,,40.35218701,-74.0701707,0,
